record_id,timestamp,event_id,user_id,course_id,course_name,group,gender,ai_accuracy,tpr_gap,fpr_gap,demographic_parity_diff,equalized_odds_diff,fairness_flag,ai_tone,feedback_interpretability,sensitive_topic,comments,y_pred,y_true,y_score
fair_5db2beb18d15,2025-09-26T00:55:22+08:00,evt_f8df5a6b68a0,S1300,BSDS3004,AI and Society,EDU-AI+High,F,0.67,0.112,0.048,0.166,0.08,Audit Required,Encouraging,Partially Clear,Yes,AI feedback slightly more lenient for high-achieving students.,0,0,0.21367317886050008
fair_46b5eee46149,2025-09-29T13:45:22+08:00,evt_7cfc45cb239d,S1364,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.69,0.125,0.116,0.013,0.12,Fair,Supportive,Partially Clear,No,Audit required due to high demographic disparity.,1,1,0.6678840050749141
fair_0c7c50350571,2025-10-05T07:51:22+08:00,evt_41d5abbedc96,S1311,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.76,0.082,0.024,0.06,0.053,Fair,Critical,Partially Clear,No,,0,1,0.34507840522094574
fair_2279b9acabcb,2025-10-06T04:48:22+08:00,evt_e205bbe801c8,S1910,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.85,0.007,0.085,0.172,0.046,Potential Bias,Supportive,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7237030388922541
fair_637c1ec2d64f,2025-09-29T14:32:22+08:00,evt_6b3a7478bf6b,S1778,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.97,0.026,0.091,0.055,0.058,Fair,Encouraging,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.20229903641138897
fair_33a78924e79e,2025-09-27T09:22:22+08:00,evt_67255aa286e1,S1384,BSDS3001,Data Analytics Foundations,EDU-AI,Non-binary,0.92,0.057,0.02,0.114,0.038,Potential Bias,Critical,Opaque,Yes,,0,1,0.3006664019695589
fair_2d596bce1bba,2025-09-25T13:55:22+08:00,evt_50169c31e223,S1357,BSDS3004,AI and Society,Control,Prefer not to say,0.68,0.009,0.091,0.085,0.05,Fair,Challenging,Partially Clear,No,Audit required due to high demographic disparity.,1,1,0.8147102728546104
fair_54fa5f2f44bd,2025-10-03T10:52:22+08:00,evt_52284b70bdce,S1041,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.66,0.099,0.101,0.166,0.1,Fair,Challenging,Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.9957336522342425
fair_c61a02e18e85,2025-10-05T06:33:22+08:00,evt_d7eaa5b54708,S1602,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.91,0.004,0.088,0.063,0.046,Fair,Challenging,Opaque,No,,0,0,0.2014123138964425
fair_2aff534b1162,2025-10-07T07:24:22+08:00,evt_236da157c712,S1256,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Non-binary,0.64,0.042,0.045,0.043,0.043,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,0,0,0.087741225419032
fair_ebe54750f388,2025-10-07T04:01:22+08:00,evt_3d6cf099522f,S1882,BSDS3002,Machine Learning Applications,EDU-AI,M,0.8,0.026,0.083,0.076,0.054,Fair,Encouraging,Opaque,No,Detected mild performance disparity between gender groups.,1,1,0.9371634637016067
fair_9af66692a46f,2025-09-29T01:54:22+08:00,evt_7e28059c6774,S1490,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.77,0.086,0.058,0.066,0.072,Audit Required,Neutral,Opaque,No,Audit required due to high demographic disparity.,0,0,0.26702650750094237
fair_9ca5ff8c6cc8,2025-10-06T10:22:22+08:00,evt_0752e231c4c8,S1385,BSDS3004,AI and Society,EDU-AI+Low,F,0.95,0.103,0.097,0.151,0.1,Fair,Supportive,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.8468477609522218
fair_26030e878408,2025-09-27T13:46:22+08:00,evt_b27c8afa97b5,S1243,BSDS3002,Machine Learning Applications,EDU-AI,M,0.84,0.071,0.024,0.082,0.048,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.3753335627961489
fair_7227e6f2ff59,2025-10-02T08:50:22+08:00,evt_6f56be58421b,S1891,BSDS3001,Data Analytics Foundations,Control,F,0.83,0.066,0.007,0.15,0.037,Audit Required,Critical,Partially Clear,Yes,,1,0,0.7854111657601502
fair_c119225a0e9f,2025-09-25T10:46:22+08:00,evt_b3eddc42c11b,S1478,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.66,0.119,0.006,0.172,0.062,Fair,Supportive,Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.26922799614760584
fair_b5b2e3fa1e01,2025-09-28T09:55:22+08:00,evt_9ab75d69330a,S1461,BSDS3001,Data Analytics Foundations,EDU-AI+Low,F,0.89,0.069,0.003,0.042,0.036,Fair,Encouraging,Opaque,No,Detected mild performance disparity between gender groups.,1,1,0.8399273707650607
fair_f7c8be0dc195,2025-09-27T03:46:22+08:00,evt_f9d1363d8df8,S1403,BSDS3002,Machine Learning Applications,EDU-AI,M,0.87,0.049,0.093,0.037,0.071,Fair,Critical,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7341752384728435
fair_a173501a7bc3,2025-09-29T06:50:22+08:00,evt_7199375ba7fa,S1543,BSDS3004,AI and Society,EDU-AI+High,F,0.72,0.075,0.025,0.076,0.05,Fair,Critical,Partially Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6532318528275791
fair_d8aaabe0261d,2025-10-03T12:43:22+08:00,evt_b98b645c780b,S1453,BSDS3002,Machine Learning Applications,EDU-AI,M,0.91,0.144,0.018,0.116,0.081,Fair,Challenging,Partially Clear,No,Equalized odds achieved within acceptable range.,0,0,0.16759505986896867
fair_4b00a7736c93,2025-09-26T04:40:22+08:00,evt_2836f9062081,S1509,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.62,0.034,0.095,0.146,0.065,Fair,Neutral,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.8265354683766121
fair_f9aac1e6176b,2025-10-09T11:47:22+08:00,evt_8c8c8b9ee3ba,S1067,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Non-binary,0.84,0.144,0.072,0.146,0.108,Fair,Critical,Partially Clear,No,Audit required due to high demographic disparity.,0,0,0.13330457955300382
fair_8e096d58ea67,2025-09-25T04:31:22+08:00,evt_26e98c784c48,S1224,BSDS3001,Data Analytics Foundations,EDU-AI,F,0.64,0.058,0.02,0.165,0.039,Potential Bias,Challenging,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.6754556611209872
fair_8540c8261216,2025-09-29T10:24:22+08:00,evt_2f408ce7bceb,S1620,BSDS3004,AI and Society,EDU-AI,M,0.79,0.067,0.083,0.152,0.075,Audit Required,Neutral,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.3285121853403917
fair_106e61f18bb7,2025-09-27T10:41:22+08:00,evt_30c3b7552410,S1659,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.83,0.098,0.027,0.061,0.062,Fair,Critical,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.7336071237044804
fair_2bf3d611525c,2025-09-28T10:35:22+08:00,evt_1a02b5262112,S1984,BSDS3004,AI and Society,Control,F,0.78,0.143,0.054,0.025,0.098,Potential Bias,Neutral,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.22590847638372832
fair_7a1c9f795ac1,2025-10-04T11:15:22+08:00,evt_79fa97c0103f,S1535,BSDS3004,AI and Society,EDU-AI+High,Non-binary,0.84,0.14,0.077,0.145,0.109,Fair,Supportive,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.8298075181159793
fair_81104dd5f3f3,2025-10-06T11:13:22+08:00,evt_c3c31a9ee8d9,S1447,BSDS3004,AI and Society,EDU-AI+High,M,0.7,0.089,0.032,0.137,0.06,Potential Bias,Encouraging,Partially Clear,Yes,Potential annotation bias in reflective scoring model.,0,0,0.2459185352014153
fair_4ecafa21914e,2025-10-07T02:24:22+08:00,evt_0f7e1563cccb,S1138,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.78,0.046,0.038,0.055,0.042,Fair,Critical,Clear,No,Audit required due to high demographic disparity.,1,0,0.6950629439242948
fair_50cab47c747d,2025-10-07T08:19:22+08:00,evt_7bba4f587732,S1443,BSDS3004,AI and Society,Control,Non-binary,0.95,0.003,0.075,0.163,0.039,Fair,Supportive,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.6967934672221389
fair_490c6da14a12,2025-10-08T11:07:22+08:00,evt_aec221302719,S1259,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Prefer not to say,0.88,0.113,0.109,0.147,0.111,Audit Required,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6150682753742097
fair_acee6041876f,2025-10-08T02:41:22+08:00,evt_085477211cd1,S1952,BSDS3004,AI and Society,EDU-AI,F,0.71,0.051,0.047,0.071,0.049,Fair,Neutral,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.32675992443372476
fair_5ca64369c0c0,2025-09-26T02:05:22+08:00,evt_ab4974d58c14,S1623,BSDS3001,Data Analytics Foundations,EDU-AI+High,Non-binary,0.61,0.133,0.067,0.13,0.1,Potential Bias,Challenging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.7407591934793606
fair_d6e171a45484,2025-09-27T11:28:22+08:00,evt_bd76103ddec9,S1710,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.95,0.127,0.064,0.067,0.096,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.8190951944605641
fair_7532e315b5a9,2025-09-25T03:29:22+08:00,evt_ac444e99d60e,S1648,BSDS3001,Data Analytics Foundations,Control,M,0.68,0.129,0.067,0.111,0.098,Fair,Supportive,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.8820379489366779
fair_662ce69c6a3d,2025-09-28T12:35:22+08:00,evt_6c2ae5679ed3,S1614,BSDS3004,AI and Society,EDU-AI,Non-binary,0.95,0.047,0.002,0.025,0.025,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.17496268755184724
fair_90c4e415b70d,2025-10-03T07:01:22+08:00,evt_cea584cc8104,S1852,BSDS3001,Data Analytics Foundations,EDU-AI+High,F,0.67,0.05,0.023,0.058,0.037,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.8050976531881301
fair_7df39aac693c,2025-09-28T06:08:22+08:00,evt_2dab01c27761,S1135,BSDS3003,Blockchain and FinTech Systems,Control,F,0.66,0.023,0.042,0.032,0.033,Fair,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.7055543174294456
fair_156c2600c7cc,2025-09-27T09:44:22+08:00,evt_7f972bad4cc6,S1913,BSDS3003,Blockchain and FinTech Systems,Control,Non-binary,0.91,0.061,0.117,0.155,0.089,Fair,Encouraging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.21970815475605915
fair_ab8d1f2a4556,2025-09-28T04:33:22+08:00,evt_76f9277c136d,S1642,BSDS3003,Blockchain and FinTech Systems,Control,Prefer not to say,0.6,0.087,0.046,0.069,0.067,Potential Bias,Challenging,Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.32384740599002404
fair_2a30471532e6,2025-10-06T04:44:22+08:00,evt_2345a3d85b04,S1834,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.96,0.07,0.052,0.134,0.061,Audit Required,Encouraging,Partially Clear,Yes,,1,1,0.8002126970408614
fair_980d377da205,2025-09-26T10:12:22+08:00,evt_bcd941f7ecb4,S1155,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.74,0.082,0.04,0.007,0.061,Fair,Neutral,Opaque,No,Audit required due to high demographic disparity.,0,0,0.24058796698665808
fair_19a6e10e45ee,2025-10-01T14:02:22+08:00,evt_58a861a99c8d,S1383,BSDS3004,AI and Society,EDU-AI+High,Non-binary,0.77,0.065,0.033,0.13,0.049,Potential Bias,Supportive,Opaque,No,Equalized odds achieved within acceptable range.,1,0,0.6689310535700556
fair_5f408b3b4c7b,2025-10-09T06:07:22+08:00,evt_3156d3939a57,S1223,BSDS3003,Blockchain and FinTech Systems,Control,Prefer not to say,0.63,0.095,0.093,0.08,0.094,Potential Bias,Neutral,Partially Clear,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.7701695300870638
fair_f13fcd38fece,2025-09-27T01:12:22+08:00,evt_99323e99deaa,S1511,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.84,0.133,0.115,0.106,0.124,Fair,Supportive,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7115945549503874
fair_0d4ce4eec2ef,2025-10-01T02:31:22+08:00,evt_e5b058198c53,S1724,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,F,0.62,0.124,0.039,0.093,0.082,Potential Bias,Neutral,Clear,No,Audit required due to high demographic disparity.,1,0,0.7853288592570541
fair_05c0b4350f04,2025-10-02T14:37:22+08:00,evt_1e997151a324,S1030,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.97,0.117,0.058,0.022,0.088,Audit Required,Supportive,Opaque,Yes,AI feedback slightly more lenient for high-achieving students.,0,0,0.44779681702186597
fair_67aee2f307e9,2025-10-08T06:10:22+08:00,evt_d29bbc1f5647,S1384,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.7,0.047,0.078,0.059,0.062,Fair,Challenging,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.23494497777546022
fair_2529b1ad3af2,2025-09-26T00:29:22+08:00,evt_8cf5898ca788,S1657,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.62,0.142,0.083,0.07,0.112,Fair,Critical,Clear,No,Audit required due to high demographic disparity.,0,0,0.45843614195653837
fair_cb989963ba9e,2025-10-08T06:04:22+08:00,evt_a8c4706f475a,S1150,BSDS3004,AI and Society,Control,F,0.81,0.086,0.014,0.162,0.05,Fair,Critical,Clear,No,,1,1,0.9222423396366295
fair_6ee186c08700,2025-09-25T11:14:22+08:00,evt_cda8d6fc3d37,S1985,BSDS3004,AI and Society,EDU-AI,Prefer not to say,0.86,0.091,0.105,0.065,0.098,Fair,Encouraging,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.19901447281818754
fair_d5e6c5c16373,2025-10-01T02:32:22+08:00,evt_1d500dc6728b,S1099,BSDS3001,Data Analytics Foundations,EDU-AI,Prefer not to say,0.66,0.092,0.012,0.062,0.052,Fair,Critical,Opaque,No,Equalized odds achieved within acceptable range.,0,0,0.3140756930294538
fair_98f0b3637df8,2025-09-28T10:11:22+08:00,evt_f9db8785349c,S1775,BSDS3002,Machine Learning Applications,Control,M,0.95,0.14,0.094,0.07,0.117,Audit Required,Supportive,Opaque,Yes,AI feedback slightly more lenient for high-achieving students.,0,1,0.266089947055857
fair_da0308f825a5,2025-09-28T10:23:22+08:00,evt_ef0782024777,S1600,BSDS3004,AI and Society,EDU-AI+High,M,0.88,0.113,0.061,0.002,0.087,Fair,Encouraging,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2864567801917887
fair_4075668350ee,2025-09-28T03:38:22+08:00,evt_c8a5c26999c2,S1972,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Non-binary,0.86,0.003,0.013,0.131,0.008,Fair,Neutral,Opaque,No,Detected mild performance disparity between gender groups.,1,0,0.6611970349205413
fair_5fb363945f9f,2025-10-06T13:44:22+08:00,evt_f0d3fbfe3f3d,S1836,BSDS3004,AI and Society,EDU-AI,Prefer not to say,0.82,0.048,0.063,0.1,0.056,Fair,Critical,Opaque,No,Audit required due to high demographic disparity.,1,1,0.7013110931314067
fair_53ed9b7688f9,2025-10-05T09:42:22+08:00,evt_0cc129835cd4,S1257,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.68,0.149,0.026,0.004,0.087,Fair,Supportive,Opaque,No,Detected mild performance disparity between gender groups.,0,0,0.1777916902976961
fair_672893477f01,2025-10-06T07:27:22+08:00,evt_94b410a7722e,S1545,BSDS3004,AI and Society,EDU-AI,M,0.64,0.088,0.043,0.038,0.066,Fair,Supportive,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7182925033065377
fair_721a8970fe9a,2025-09-29T01:52:22+08:00,evt_88f566af98e3,S1907,BSDS3002,Machine Learning Applications,EDU-AI,F,0.66,0.058,0.043,0.085,0.051,Fair,Critical,Partially Clear,No,,1,0,0.7764255625146482
fair_c0201c0f992b,2025-09-29T13:05:22+08:00,evt_0dad01b39cfc,S1945,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.69,0.117,0.051,0.138,0.084,Fair,Challenging,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.8247655428806205
fair_ff1387b33c00,2025-09-28T01:01:22+08:00,evt_364a55bc1c60,S1633,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Non-binary,0.6,0.034,0.0,0.089,0.017,Fair,Supportive,Clear,No,Audit required due to high demographic disparity.,0,0,0.2619276179905453
fair_6334501d687d,2025-10-03T11:52:22+08:00,evt_38461cc585c4,S1841,BSDS3002,Machine Learning Applications,EDU-AI+High,Prefer not to say,0.68,0.143,0.102,0.156,0.122,Potential Bias,Challenging,Clear,Yes,Audit required due to high demographic disparity.,0,1,0.2638554884098935
fair_c4914dcbc1a6,2025-10-07T05:28:22+08:00,evt_763f44a73440,S1016,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Prefer not to say,0.68,0.043,0.024,0.156,0.034,Fair,Supportive,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.613656949001565
fair_60304e84319e,2025-10-07T04:08:22+08:00,evt_8e67a3a6ec8f,S1287,BSDS3004,AI and Society,EDU-AI+High,F,0.85,0.006,0.038,0.087,0.022,Audit Required,Encouraging,Opaque,Yes,,1,1,0.669535389349117
fair_9db8471c96f5,2025-10-07T05:14:22+08:00,evt_bf5d4fd60301,S1138,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.83,0.124,0.063,0.146,0.093,Audit Required,Challenging,Partially Clear,No,Detected mild performance disparity between gender groups.,0,1,0.3171225408598473
fair_bd9454e271aa,2025-09-28T01:56:22+08:00,evt_6843f55e3fbe,S1998,BSDS3001,Data Analytics Foundations,Control,M,0.9,0.145,0.049,0.101,0.097,Potential Bias,Supportive,Clear,Yes,Potential annotation bias in reflective scoring model.,0,1,0.032987093825057635
fair_f85979d432a2,2025-09-25T03:40:22+08:00,evt_2a921862ffd9,S1017,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,F,0.71,0.127,0.101,0.147,0.114,Fair,Challenging,Opaque,No,Detected mild performance disparity between gender groups.,0,0,0.1982111678012247
fair_5353b86c9af5,2025-10-03T13:18:22+08:00,evt_7c10023052eb,S1148,BSDS3003,Blockchain and FinTech Systems,Control,M,0.92,0.071,0.063,0.021,0.067,Fair,Challenging,Partially Clear,No,,1,0,0.7260361807670973
fair_bd2f4caab3a3,2025-09-28T11:28:22+08:00,evt_10dda6bd2968,S1797,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.93,0.136,0.075,0.077,0.106,Fair,Encouraging,Clear,No,Equalized odds achieved within acceptable range.,0,0,0.3271240043604571
fair_880de1468fba,2025-10-04T03:32:22+08:00,evt_f941e87213b8,S1993,BSDS3003,Blockchain and FinTech Systems,EDU-AI,Prefer not to say,0.78,0.132,0.053,0.133,0.092,Fair,Neutral,Partially Clear,No,Audit required due to high demographic disparity.,1,1,0.8448376210637089
fair_27385325c870,2025-10-08T09:15:22+08:00,evt_eb7145495a34,S1669,BSDS3004,AI and Society,EDU-AI+High,Non-binary,0.84,0.094,0.051,0.09,0.072,Fair,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.31712082840299993
fair_bba597fd2c89,2025-10-06T12:11:22+08:00,evt_d48095c694df,S1338,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.88,0.147,0.095,0.023,0.121,Fair,Encouraging,Clear,No,Audit required due to high demographic disparity.,0,1,0.23825187800408304
fair_2824cef48fd0,2025-10-07T09:44:22+08:00,evt_17cea56e1b97,S1947,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.84,0.148,0.047,0.074,0.098,Fair,Critical,Opaque,No,Detected mild performance disparity between gender groups.,0,1,0.3314926491005787
fair_a0ba02fe6705,2025-09-27T14:34:22+08:00,evt_597a1be3c309,S1891,BSDS3004,AI and Society,EDU-AI,Non-binary,0.89,0.07,0.005,0.133,0.038,Fair,Critical,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7810421576286406
fair_35ad71f73c28,2025-10-08T02:42:22+08:00,evt_c2cf9e406991,S1272,BSDS3002,Machine Learning Applications,Control,M,0.71,0.07,0.0,0.129,0.035,Fair,Critical,Partially Clear,No,,1,1,0.7846177538556727
fair_83486a791f8b,2025-09-25T13:47:22+08:00,evt_ef1ef9b7a57b,S1557,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.65,0.125,0.009,0.05,0.067,Audit Required,Neutral,Clear,Yes,Equalized odds achieved within acceptable range.,1,0,0.6615226666232755
fair_679a73e757e7,2025-10-07T01:32:22+08:00,evt_5dcdc6501180,S1403,BSDS3001,Data Analytics Foundations,Control,F,0.8,0.086,0.108,0.06,0.097,Audit Required,Critical,Clear,Yes,,1,0,0.8543311845195422
fair_9e3f057822b6,2025-09-29T02:18:22+08:00,evt_e0ec73f64673,S1912,BSDS3002,Machine Learning Applications,Control,F,0.79,0.099,0.075,0.033,0.087,Potential Bias,Neutral,Partially Clear,No,,1,0,0.8007887182206582
fair_60b93bf63a55,2025-09-27T11:42:22+08:00,evt_66207d1cf1ed,S1086,BSDS3004,AI and Society,Control,F,0.69,0.088,0.007,0.047,0.048,Potential Bias,Challenging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.17544788407561948
fair_be1549ce9acf,2025-10-09T01:56:22+08:00,evt_d5bf0b07f837,S1613,BSDS3002,Machine Learning Applications,Control,M,0.71,0.012,0.021,0.143,0.017,Fair,Critical,Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.15032562010941955
fair_bd355fb07d89,2025-10-08T00:29:22+08:00,evt_9be2dd1e754d,S1823,BSDS3002,Machine Learning Applications,EDU-AI,F,0.63,0.065,0.049,0.12,0.057,Fair,Encouraging,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.02525559697857601
